variable,domain,type,stat_label,question,overall,CON,SD,STY,REF,CTR,LIB,CON/CTR,CON/SD,CON/STY,SD/STY,SD/CON,SD/CTR,SD/LIB,STY/REF,STY/SD,STY/CON,REF/STY,CON/REF,CON/NAT,LIB/CTR,REF/SD,CTR/LIB,PRG/DSA,cond_chamber,irv_chamber,cond_pure_chamber,irv_pure_chamber,cond_bloc1,cond_bloc2,cond_bloc3,cond_bloc4,irv_bloc1,irv_bloc2,irv_bloc3,irv_bloc4
unionhh,Employment & Labor,categorical_dist,% Formerly member,Household union membership,10.65,11.32,9.46,5.77,8.28,10.06,15.31,10.8451,10.4914,8.989,8.2364,10.3513,9.76,12.385,6.8995,7.615,8.0327,7.3541,10.3776,12.545,13.21,8.811,12.685,11.975,9.5116,9.74,9.218,9.3792,6.8995,10.1643,7.2878,10.1912,10.731,8.4814,10.6439,8.9157
unionhh,Employment & Labor,categorical_dist,% Never member,Household union membership,75.05,78.44,72.73,73.4,74.73,78.09,71.12,78.3081,75.8962,76.3232,72.9522,75.4662,75.41,71.925,73.9985,73.065,75.4548,74.2394,77.2899,78.3469,73.908,73.83,74.605,71.178,75.0995,75.2219,75.4847,75.7018,73.9985,76.8205,73.1244,72.5288,77.7212,75.791,76.9763,72.8117
unionhh,Employment & Labor,categorical_dist,% Not sure,Household union membership,7.89,5.25,9.63,15.38,8.61,6.48,6.19,5.7136,7.2013,9.5046,11.5367,7.5311,8.055,7.91,12.3335,12.505,11.25,11.1075,6.2916,4.1377,6.306,9.069,6.335,8.616,8.9988,8.6331,9.038,8.6184,12.3335,7.2315,13.0149,9.2,5.901,10.267,6.54,10.6555
hadjob,Employment & Labor,binary,% Supporting,Had a job in the past 5 years (% Yes),44.9808,40.4569,46.7077,53.1052,43.6933,39.7047,41.8414,40.1734,43.2416,45.7692,48.8291,43.7123,43.2062,44.2746,48.8698,49.9065,47.9485,47.1653,41.4602,40.4311,40.9867,45.0498,40.773,57.9792,45.208,44.9256,44.7402,44.219,48.8698,42.7746,50.4738,46.0994,41.084,46.6492,41.8617,47.8163
gigwork,Employment & Labor,binary,% Supporting,Gig / freelance work (% Yes),17.4966,13.524,19.9345,27.1204,20.7645,21.591,12.0277,16.5645,16.3799,19.2345,22.3173,16.8626,20.7628,15.9811,24.2602,23.5275,21.5771,23.1092,15.7686,11.5888,15.853,20.391,16.8094,17.38,19.1302,18.8455,20.7157,20.0407,24.2602,17.004,24.1646,18.9462,14.9269,20.4626,16.5022,21.1034
investor,Employment & Labor,binary,% Supporting,Owns stocks or mutual funds (% Yes),43.1723,45.0794,40.0528,27.9123,36.5457,40.5127,56.3547,43.3582,42.84,37.8692,36.027,42.4615,40.2828,48.2037,31.7973,33.9825,34.9113,33.3608,42.434,49.1463,50.0179,38.1239,48.4337,51.4952,39.6826,40.4403,38.6259,39.1733,31.7973,41.6211,32.906,42.0905,43.426,36.3642,43.0501,38.1699
milstat_1,Demographics,binary,% Supporting,Currently serving in military (% Yes),0.5149,0.081,0.3496,1.1736,1.1428,1.1244,0.1807,0.4743,0.2007,0.5399,0.6228,0.2209,0.737,0.2651,1.1597,0.7616,0.7281,1.1542,0.4102,0.3246,0.5582,0.7859,0.6526,0.2435,0.5121,0.5009,0.7072,0.6754,1.1597,0.3976,0.8346,0.3285,0.2868,0.6746,0.3285,0.5067
milstat_3,Demographics,binary,% Supporting,Previously served in military (% Yes),9.4919,13.5638,6.6521,5.5362,9.5049,8.7491,7.9847,11.7491,10.4846,10.1922,6.2821,9.9642,7.7006,7.3184,7.3221,6.0941,8.8091,8.0408,12.3055,15.777,8.2905,8.2211,8.3669,3.9152,9.0291,9.0774,8.3257,8.8616,7.3221,11.0882,5.9952,6.8187,12.7774,9.4833,11.0282,6.4739
presvote20post,Voting History,categorical_dist,% Biden,2020 Presidential vote,40.12,11.86,61.77,37.88,9.75,33.2,85.4,19.903,34.0949,22.7884,53.8481,37.8531,47.485,73.585,25.2215,49.825,27.2716,20.1272,11.2059,6.8816,64.52,33.159,59.3,83.215,36.8261,37.4924,38.8551,34.9165,25.2215,22.939,47.7065,64.7238,11.4512,23.9411,27.8339,57.8009
presvote20post,Voting History,categorical_dist,% Trump,2020 Presidential vote,35.84,69.38,6.73,16.33,58.22,41.87,2.8,59.0115,41.4694,47.099,9.9134,36.7519,24.3,4.765,35.1805,11.53,37.9585,42.7668,65.9204,79.1751,18.428,35.0495,22.335,0.406,34.0473,34.502,31.0131,35.9727,35.1805,52.2827,12.3813,6.2388,67.2178,43.5892,49.2029,8.4989
presvote20post,Voting History,categorical_dist,% Jorgensen,2020 Presidential vote,0.89,1.2,1.15,1.15,1.03,1.07,0.4,1.151,1.1777,1.179,1.15,1.174,1.11,0.775,1.096,1.15,1.1704,1.0743,1.1473,0.9648,0.668,1.084,0.735,0.209,1.1258,1.1049,1.1329,1.132,1.096,1.1637,1.15,1.0562,1.1671,1.1637,1.1651,1.1266
presvote20post,Voting History,categorical_dist,% Hawkins,2020 Presidential vote,0.26,0.09,0.42,0.16,0.13,0.01,0.22,0.0598,0.237,0.1194,0.3338,0.2619,0.215,0.32,0.1465,0.29,0.1315,0.1411,0.1024,0.0557,0.136,0.2605,0.115,1.158,0.2107,0.2226,0.1845,0.1743,0.1465,0.1394,0.267,0.395,0.0978,0.1259,0.1571,0.3625
presvote20post,Voting History,categorical_dist,% Other,2020 Presidential vote,0.48,0.42,0.37,0.44,0.55,0.76,0.27,0.5481,0.3977,0.4284,0.3932,0.394,0.565,0.32,0.4895,0.405,0.4318,0.5094,0.4603,0.4102,0.466,0.469,0.515,0.753,0.4291,0.4471,0.5108,0.5063,0.4895,0.4534,0.4112,0.3575,0.4452,0.4392,0.4668,0.3807
presvote20post,Voting History,categorical_dist,% Did not vote,2020 Presidential vote,22.42,17.04,29.56,44.03,30.32,23.09,10.91,19.3202,22.6177,28.3758,34.3583,23.5604,26.325,20.235,37.8605,36.795,33.0262,35.3776,21.1568,12.5124,15.782,29.978,17.0,14.259,27.3557,26.226,28.2998,27.2943,37.8605,23.0147,38.0782,27.2288,19.613,30.7316,21.1683,31.8285
presvote16post,Voting History,categorical_dist,% Clinton,2016 Presidential vote,29.16,8.07,44.66,26.43,6.02,23.94,67.36,14.0514,24.3708,15.7812,38.6149,27.1261,34.3,56.01,17.2455,35.545,18.9446,13.5492,7.4345,5.0859,49.992,23.408,45.65,60.826,26.4215,26.9591,27.7767,24.8788,17.2455,16.0993,33.9284,47.4975,7.6728,16.5525,19.8199,41.7771
presvote16post,Voting History,categorical_dist,% Trump,2016 Presidential vote,31.95,61.68,7.04,13.41,47.69,38.35,4.6,52.8869,37.3379,41.4066,9.1523,33.2235,22.695,5.82,28.836,10.225,33.0897,35.0441,57.3431,69.3142,18.1,29.3975,21.475,0.805,30.2908,30.8005,27.9373,32.0649,28.836,46.2809,10.7899,6.735,58.9694,37.9254,44.1979,8.219
presvote16post,Voting History,categorical_dist,% Johnson,2016 Presidential vote,2.55,2.3,2.98,1.9,3.26,2.66,2.79,2.4357,2.6029,2.132,2.6219,2.6541,2.82,2.885,2.512,2.44,2.0631,2.7583,2.5976,2.4421,2.738,3.134,2.725,2.435,2.5245,2.5468,2.5596,2.591,2.512,2.462,2.3442,2.9562,2.486,2.1838,2.5297,2.7613
presvote16post,Voting History,categorical_dist,% Stein,2016 Presidential vote,1.2,0.34,1.2,1.74,0.58,0.87,1.67,0.5398,0.7231,0.928,1.3791,0.7879,1.035,1.435,1.218,1.47,1.1692,1.0079,0.4144,0.34,1.35,0.859,1.27,3.162,0.9928,1.0005,1.0449,0.9496,1.218,0.6606,1.5179,1.2588,0.3865,1.0165,0.6435,1.3211
presvote16post,Voting History,categorical_dist,% McMullin,2016 Presidential vote,0.47,0.55,0.47,0.33,0.43,0.43,0.55,0.5048,0.5144,0.4576,0.4236,0.5083,0.45,0.51,0.375,0.4,0.4197,0.3931,0.5128,0.5794,0.502,0.448,0.49,0.208,0.4662,0.4655,0.4441,0.4535,0.375,0.4976,0.3876,0.48,0.5268,0.4375,0.5095,0.4449
presvote16post,Voting History,categorical_dist,% Other,2016 Presidential vote,1.19,1.1,1.3,1.26,1.23,1.3,1.18,1.1754,1.1891,1.1672,1.2867,1.2042,1.3,1.24,1.2465,1.28,1.1948,1.2411,1.1403,1.2078,1.228,1.2615,1.24,1.002,1.2173,1.2137,1.2555,1.2412,1.2465,1.1705,1.2764,1.285,1.1252,1.185,1.1839,1.2883
presvote16post,Voting History,categorical_dist,% Did not vote,2016 Presidential vote,33.49,25.96,42.35,54.93,40.79,32.45,21.86,28.4061,33.2617,38.1274,46.5215,34.4959,37.4,32.105,48.567,48.64,43.1189,46.0062,30.5573,21.0306,26.096,41.492,27.155,31.555,38.0873,37.0141,38.982,37.821,48.567,32.8291,49.7555,39.7888,28.8333,40.6992,31.1156,44.1886
gunown,Demographics,categorical_dist,% Personally owns,Personal gun ownership,27.39,39.18,18.17,18.83,37.32,28.97,17.01,35.3319,29.82,30.633,18.3889,28.238,23.57,17.59,27.1505,18.5,27.1267,30.499,38.6034,46.8877,21.794,28.7025,22.99,10.903,26.8614,26.9753,25.559,27.472,27.1505,33.2651,18.5586,18.025,38.8196,29.4682,32.2423,18.2638
gunown,Demographics,categorical_dist,"% HH owns, not me",Personal gun ownership,12.64,12.78,13.26,14.22,15.34,13.01,11.63,12.8667,12.9938,13.3848,13.5783,13.03,13.135,12.445,14.724,13.74,13.6329,14.9268,13.5736,10.673,12.182,14.404,12.32,10.715,13.3377,13.2298,13.3308,13.3971,14.724,13.2148,13.8251,13.0562,13.276,13.6493,12.9379,13.3982
gunown,Demographics,categorical_dist,% No one in HH,Personal gun ownership,59.96,48.05,68.57,66.96,47.35,58.03,71.36,51.8115,57.1917,55.9922,68.0361,58.7368,63.3,69.965,58.1355,67.765,59.2504,54.5841,47.833,42.4444,66.028,56.899,64.695,78.385,59.8074,59.8013,61.1171,59.1382,58.1355,53.5288,67.6222,68.9187,47.9144,56.8924,54.8274,68.3399
